Location 1,Location 2,Price,Rooms,Bathrooms,CarParks,Type,Furnish
Cheras,Kuala-Lumpur,615000,3,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,3100000,2,2,0,Built-up,Fully
KLCC,Kuala-Lumpur,2900000,2,2,0,Built-up,Fully
KLCC,Kuala-Lumpur,3200000,2,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,1900000,2,2,0,Built-up,Fully
Desa-ParkCity,Kuala-Lumpur,1035000,2,2,0,Built-up,Unfurnished
Mont-Kiara,Kuala-Lumpur,1300000,3,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,2000000,2,2,0,Built-up,Fully
Setapak,Kuala-Lumpur,430000,3,2,0,Built-up,Partly
Sungai-Besi,Kuala-Lumpur,668000,3,2,0,Built-up,Fully
Setapak,Kuala-Lumpur,620000,3,2,0,Built-up,Fully
Jalan-Kuching,Kuala-Lumpur,530000,3,2,0,Built-up,Partly
Jalan-Kuching,Kuala-Lumpur,500000,3,2,0,Built-up,Partly
Jalan-Kuching,Kuala-Lumpur,488000,3,2,0,Built-up,Fully
Sentul,Kuala-Lumpur,550000,3,2,0,Built-up,Partly
Jalan-Kuching,Kuala-Lumpur,550000,3,2,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,1500000,3,2,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,790000,3,2,0,Built-up,Partly
Jalan-Kuching,Kuala-Lumpur,430000,3,2,0,Built-up,Partly
Jalan-Kuching,Kuala-Lumpur,610000,3,2,0,Built-up,Partly
Sentul,Kuala-Lumpur,630000,3,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,368000,3,2,0,Built-up,Partly
OUG,Kuala-Lumpur,550000,3,2,0,Built-up,Partly
Jalan-Klang-Lama,Kuala-Lumpur,450000,3,2,0,Built-up,Partly
Bukit-Bintang,Kuala-Lumpur,1300000,2,2,0,Built-up,Partly
Sentul,Kuala-Lumpur,2900,3,3,0,Built-up,Fully
Bukit-Jalil,Kuala-Lumpur,385000,3,2,0,Built-up,Partly
Jalan-Klang-Lama,Kuala-Lumpur,1500000,2,2,0,Built-up,Fully
Bangsar,Kuala-Lumpur,4500,2,2,0,Built-up,Fully
KL-City,Kuala-Lumpur,2600,3,2,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,1280000,3,2,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,1440000,3,2,0,Built-up,Partly
Setiawangsa,Kuala-Lumpur,520000,3,2,0,Built-up,Partly
Wangsa-Maju,Kuala-Lumpur,380000,4,2,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,1300000,3,2,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,1200000,3,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,530000,3,2,0,Built-up,Unfurnished
Setapak,Kuala-Lumpur,530000,3,2,0,Built-up,Unfurnished
Jalan-Kuching,Kuala-Lumpur,400000,3,2,0,Built-up,Partly
Segambut,Kuala-Lumpur,550000,3,2,0,Built-up,Fully
Segambut,Kuala-Lumpur,550000,3,2,0,Built-up,Fully
KLCC,Kuala-Lumpur,1650000,2,2,0,Built-up,Fully
KLCC,Kuala-Lumpur,1600000,2,2,0,Built-up,Fully
Setapak,Kuala-Lumpur,410000,4,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,1680000,2,2,0,Built-up,Fully
KLCC,Kuala-Lumpur,1680000,2,2,0,Built-up,Fully
Setapak,Kuala-Lumpur,450000,3,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,430000,3,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,460000,3,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,1689800,2,2,0,Built-up,Fully
Sungai-Besi,Kuala-Lumpur,693000,3,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,600000,3,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,520000,3,2,0,Built-up,Unfurnished
Setapak,Kuala-Lumpur,408000,3,2,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,800000,3,2,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,878000,3,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,450000,4,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,399000,3,2,0,Built-up,Unfurnished
Setapak,Kuala-Lumpur,415000,3,2,0,Built-up,Unfurnished
Mont-Kiara,Kuala-Lumpur,900000,3,2,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,3000,3,2,0,Built-up,Fully
Pantai,Kuala-Lumpur,740000,3,2,0,Built-up,Fully
Bukit-Bintang,Kuala-Lumpur,550000,3,2,0,Built-up,Partly
Segambut,Kuala-Lumpur,465000,3,2,0,Built-up,Partly
Jalan-Kuching,Kuala-Lumpur,620000,3,2,0,Built-up,Fully
City-Centre,Kuala-Lumpur,750000,3,2,0,Built-up,Fully
City-Centre,Kuala-Lumpur,640000,3,2,0,Built-up,Unfurnished
Bukit-Jalil,Kuala-Lumpur,680000,3,2,0,Built-up,Fully
Bukit-Jalil,Kuala-Lumpur,638000,3,2,0,Built-up,Partly
Bukit-Jalil,Kuala-Lumpur,785000,3,2,0,Built-up,Fully
Bukit-Jalil,Kuala-Lumpur,600000,3,2,0,Built-up,Fully
Jalan-Klang-Lama,Kuala-Lumpur,599000,3,2,0,Built-up,Partly
Jalan-Klang-Lama,Kuala-Lumpur,580000,3,2,0,Built-up,Partly
Jalan-Ipoh,Kuala-Lumpur,528000,3,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,488000,3,3,0,Built-up,Unfurnished
Cheras,Kuala-Lumpur,1290000,3,2,0,Built-up,Partly
Cheras,Kuala-Lumpur,1280000,3,2,0,Built-up,Partly
Bukit-Jalil,Kuala-Lumpur,390000,3,2,0,Built-up,Partly
Bangsar,Kuala-Lumpur,1000000,2,2,0,Built-up,Fully
Bangsar,Kuala-Lumpur,1100000,2,2,0,Built-up,Fully
Bukit-Jalil,Kuala-Lumpur,510000,3,2,0,Built-up,Fully
Segambut,Kuala-Lumpur,398000,3,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,1700000,2,2,0,Built-up,Fully
KLCC,Kuala-Lumpur,1610000,2,2,0,Built-up,Fully
KLCC,Kuala-Lumpur,1600000,2,2,0,Built-up,Fully
KLCC,Kuala-Lumpur,1650000,2,2,0,Built-up,Fully
Jalan-Ipoh,Kuala-Lumpur,736200,3,2,0,Built-up,Partly
Jalan-Ipoh,Kuala-Lumpur,700000,3,2,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,770000,3,2,0,Built-up,Fully
Sentul,Kuala-Lumpur,430000,3,2,0,Built-up,Partly
Sri-Hartamas,Kuala-Lumpur,730000,3,2,0,Built-up,Fully
Bukit-Jalil,Kuala-Lumpur,450000,4,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,400000,3,2,0,Built-up,Unfurnished
Bukit-Jalil,Kuala-Lumpur,620000,3,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,1900000,3,3,0,Built-up,Partly
Bukit-Bintang,Kuala-Lumpur,2899900,2,2,0,Built-up,Fully
Bukit-Bintang,Kuala-Lumpur,2653100,2,2,0,Built-up,Fully
Bukit-Bintang,Kuala-Lumpur,2591000,2,2,0,Built-up,Partly
Bukit-Jalil,Kuala-Lumpur,600000,3,2,0,Built-up,Partly
Bukit-Bintang,Kuala-Lumpur,2050000,2,3,0,Built-up,Fully
Bukit-Bintang,Kuala-Lumpur,2838200,2,2,0,Built-up,Fully
Sri-Petaling,Kuala-Lumpur,557000,3,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,1700000,1,2,0,Built-up,Partly
Cheras,Kuala-Lumpur,500000,3,2,0,Built-up,Fully
Dutamas,Kuala-Lumpur,1200000,3,2,0,Built-up,Fully
Dutamas,Kuala-Lumpur,1300000,3,2,0,Built-up,Fully
KL-City,Kuala-Lumpur,728000,3,2,0,Built-up,Partly
Pantai,Kuala-Lumpur,720000,3,2,0,Built-up,Unfurnished
Mont-Kiara,Kuala-Lumpur,930000,3,2,0,Built-up,Fully
Bukit-Jalil,Kuala-Lumpur,520000,3,2,0,Built-up,Partly
Sentul,Kuala-Lumpur,520000,3,2,0,Built-up,Partly
Jalan-Klang-Lama,Kuala-Lumpur,405000,3,2,0,Built-up,Partly
Desa-Petaling,Kuala-Lumpur,388000,3,2,0,Built-up,Partly
Bukit-Jalil,Kuala-Lumpur,628000,3,3,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,820000,3,2,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,840000,3,2,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,795000,3,2,0,Built-up,Fully
Desa-Petaling,Kuala-Lumpur,400000,4,3,0,Built-up,Partly
KLCC,Kuala-Lumpur,1623700,2,3,0,Built-up,Fully
Taman-Desa,Kuala-Lumpur,450000,3,2,0,Built-up,Partly
Pantai,Kuala-Lumpur,599000,2,2,0,Built-up,Fully
City-Centre,Kuala-Lumpur,1050000,2,2,0,Built-up,Partly
Bandar-Tasik-Selatan,Kuala-Lumpur,658000,4,3,0,Built-up,Partly
Taman-Desa,Kuala-Lumpur,615000,3,2,0,Built-up,Fully
Sri-Petaling,Kuala-Lumpur,410000,3,2,0,Built-up,Partly
Taman-Desa,Kuala-Lumpur,600000,3,2,0,Built-up,Fully
Pantai,Kuala-Lumpur,660000,3,2,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,750000,3,2,0,Built-up,Partly
Dutamas,Kuala-Lumpur,825000,3,2,0,Built-up,Unfurnished
Pantai,Kuala-Lumpur,800000,3,2,0,Built-up,Partly
Pantai,Kuala-Lumpur,820000,3,2,0,Built-up,Partly
Taman-Melawati,Kuala-Lumpur,598888,4,3,0,Built-up,Unfurnished
Taman-Melawati,Kuala-Lumpur,600000,4,3,0,Built-up,Unfurnished
Sungai-Besi,Kuala-Lumpur,550000,3,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,1500000,3,2,0,Built-up,Partly
Jalan-Klang-Lama,Kuala-Lumpur,428000,3,2,0,Built-up,Partly
Ampang,Kuala-Lumpur,1330000,2,2,0,Built-up,Fully
Sungai-Besi,Kuala-Lumpur,600000,3,2,0,Built-up,Unfurnished
Jalan-Kuching,Kuala-Lumpur,550000,3,2,0,Built-up,Partly
Bandar-Menjalara,Kuala-Lumpur,650000,3,2,0,Built-up,Unfurnished
Bukit-Jalil,Kuala-Lumpur,530000,3,2,0,Built-up,Partly
Bukit-Jalil,Kuala-Lumpur,538000,3,2,0,Built-up,Fully
Wangsa-Maju,Kuala-Lumpur,460000,3,2,0,Built-up,Partly
Ampang-Hilir,Kuala-Lumpur,555000,3,2,0,Built-up,Unfurnished
Wangsa-Maju,Kuala-Lumpur,580000,3,2,0,Built-up,Partly
Bukit-Jalil,Kuala-Lumpur,680000,3,2,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,850000,3,2,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,750000,3,2,0,Built-up,Fully
KLCC,Kuala-Lumpur,1400000,2,2,0,Built-up,Fully
KLCC,Kuala-Lumpur,2050000,2,2,0,Built-up,Fully
KLCC,Kuala-Lumpur,1400000,2,2,0,Built-up,Fully
Wangsa-Maju,Kuala-Lumpur,540000,3,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,2240000,2,2,0,Built-up,Fully
KLCC,Kuala-Lumpur,2050000,2,2,0,Built-up,Partly
Cheras,Kuala-Lumpur,672300,3,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,410000,4,2,0,Built-up,Partly
Cheras,Kuala-Lumpur,672300,3,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,470000,4,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,440000,4,2,0,Built-up,Partly
Cheras,Kuala-Lumpur,672300,3,2,0,Built-up,Partly
Cheras,Kuala-Lumpur,672300,3,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,400000,4,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,450000,4,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,485000,4,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,430000,4,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,460000,3,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,430000,4,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,480000,4,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,499000,4,2,0,Built-up,Partly
Jalan-Ipoh,Kuala-Lumpur,520000,3,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,488000,4,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,430000,4,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,410000,4,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,480000,3,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,440000,4,2,0,Built-up,Partly
Batu-Caves,Kuala-Lumpur,330000,3,2,0,Built-up,Partly
City-Centre,Kuala-Lumpur,620000,3,2,0,Built-up,Partly
Cheras,Kuala-Lumpur,860000,4,2,0,Built-up,Partly
Dutamas,Kuala-Lumpur,728000,3,2,0,Built-up,Partly
Jalan-Klang-Lama,Kuala-Lumpur,500000,3,2,0,Built-up,Fully
Cheras,Kuala-Lumpur,2000,3,2,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,730000,3,2,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,820000,3,2,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,830000,3,2,0,Built-up,Fully
Setapak,Kuala-Lumpur,495000,3,2,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,710000,3,2,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,830000,3,2,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,970000,3,2,0,Built-up,Fully
Setapak,Kuala-Lumpur,550000,3,2,0,Built-up,Partly
KL-City,Kuala-Lumpur,1300000,3,3,0,Built-up,Unfurnished
KL-City,Kuala-Lumpur,1300000,3,3,0,Built-up,Partly
Desa-ParkCity,Kuala-Lumpur,1250000,2,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,1200000,3,2,0,Built-up,Partly
Desa-ParkCity,Kuala-Lumpur,931000,3,2,0,Built-up,Unfurnished
Cheras,Kuala-Lumpur,480000,3,2,0,Built-up,Partly
Desa-ParkCity,Kuala-Lumpur,1400000,2,2,0,Built-up,Partly
Taman-Desa,Kuala-Lumpur,700000,2,2,0,Built-up,Partly
Desa-ParkCity,Kuala-Lumpur,1550000,2,2,0,Built-up,Fully
Taman-Desa,Kuala-Lumpur,745000,2,2,0,Built-up,Partly
Bukit-Jalil,Kuala-Lumpur,650000,3,2,0,Built-up,Partly
Jalan-Kuching,Kuala-Lumpur,580000,3,2,0,Built-up,Fully
Jalan-Kuching,Kuala-Lumpur,550000,3,2,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,860000,4,3,0,Built-up,Unfurnished
KLCC,Kuala-Lumpur,1950000,3,2,0,Built-up,Fully
Setapak,Kuala-Lumpur,530000,4,2,0,Built-up,Unfurnished
Jalan-Klang-Lama,Kuala-Lumpur,370000,3,2,0,Built-up,Partly
Taman-Tun-Dr-Ismail,Kuala-Lumpur,580000,3,2,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,900000,3,2,0,Built-up,Fully
Ampang,Kuala-Lumpur,850000,4,2,0,Built-up,Partly
Desa-ParkCity,Kuala-Lumpur,1300000,2,2,0,Built-up,Partly
Seputeh,Kuala-Lumpur,499000,3,2,0,Built-up,Partly
Jalan-Klang-Lama,Kuala-Lumpur,435000,3,2,0,Built-up,Unfurnished
Ampang,Kuala-Lumpur,420000,3,2,0,Built-up,Fully
Ampang-Hilir,Kuala-Lumpur,688000,3,2,0,Built-up,Fully
Cheras,Kuala-Lumpur,530000,3,2,0,Built-up,Fully
Pandan-Indah,Kuala-Lumpur,600000,5,3,0,Built-up,Unfurnished
Sri-Petaling,Kuala-Lumpur,500000,3,2,0,Built-up,Partly
City-Centre,Kuala-Lumpur,720000,3,2,0,Built-up,Partly
City-Centre,Kuala-Lumpur,720000,3,2,0,Built-up,Partly
Bukit-Jalil,Kuala-Lumpur,670000,3,2,0,Built-up,Partly
City-Centre,Kuala-Lumpur,720000,3,2,0,Built-up,Partly
Desa-ParkCity,Kuala-Lumpur,1250000,2,2,0,Built-up,Partly
Cheras,Kuala-Lumpur,630000,3,2,0,Built-up,Fully
Cheras,Kuala-Lumpur,648000,3,2,0,Built-up,Partly
Cheras,Kuala-Lumpur,680000,3,2,0,Built-up,Partly
Bukit-Bintang,Kuala-Lumpur,3006000,2,2,0,Built-up,Fully
Bukit-Bintang,Kuala-Lumpur,2744700,2,2,0,Built-up,Partly
Sungai-Besi,Kuala-Lumpur,732000,3,2,0,Built-up,Partly
Bukit-Bintang,Kuala-Lumpur,2287250,2,2,0,Built-up,Fully
Bukit-Bintang,Kuala-Lumpur,3000000,2,2,0,Built-up,Fully
Bukit-Bintang,Kuala-Lumpur,2600000,2,2,0,Built-up,Fully
Setapak,Kuala-Lumpur,585000,3,2,0,Built-up,Fully
Setapak,Kuala-Lumpur,555000,4,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,550000,3,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,560000,4,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,580000,4,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,555000,4,2,0,Built-up,Partly
Taman-Tun-Dr-Ismail,Kuala-Lumpur,1100000,3,2,0,Built-up,Fully
Setapak,Kuala-Lumpur,525000,4,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,540000,4,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,520000,4,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,500000,3,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,500000,4,2,0,Built-up,Partly
Taman-Tun-Dr-Ismail,Kuala-Lumpur,1100000,3,3,0,Built-up,Partly
Setapak,Kuala-Lumpur,540000,3,2,0,Built-up,Unfurnished
Setapak,Kuala-Lumpur,530000,4,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,500000,4,2,0,Built-up,Partly
Kuchai-Lama,Kuala-Lumpur,588000,3,2,0,Built-up,Unfurnished
Bandar-Menjalara,Kuala-Lumpur,698000,4,3,0,Built-up,Fully
Bandar-Menjalara,Kuala-Lumpur,680000,3,2,0,Built-up,Fully
Bandar-Menjalara,Kuala-Lumpur,700000,3,3,0,Built-up,Partly
Bandar-Menjalara,Kuala-Lumpur,628000,4,2,0,Built-up,Partly
Sungai-Besi,Kuala-Lumpur,750000,3,2,0,Built-up,Partly
Segambut,Kuala-Lumpur,840000,3,2,0,Built-up,Unfurnished
Jalan-Kuching,Kuala-Lumpur,530000,3,2,0,Built-up,Fully
Jalan-Kuching,Kuala-Lumpur,530000,3,2,0,Built-up,Partly
Bangsar,Kuala-Lumpur,580000,3,2,0,Built-up,Fully
Pantai,Kuala-Lumpur,720000,3,2,0,Built-up,Fully
Desa-ParkCity,Kuala-Lumpur,1300000,3,2,0,Built-up,Partly
Dutamas,Kuala-Lumpur,585000,3,2,0,Built-up,Fully
Dutamas,Kuala-Lumpur,450000,3,2,0,Built-up,Partly
Kuchai-Lama,Kuala-Lumpur,780000,3,2,0,Built-up,Fully
Setapak,Kuala-Lumpur,480000,4,2,0,Built-up,Partly
Jalan-Klang-Lama,Kuala-Lumpur,698000,4,4,0,Built-up,Fully
Setapak,Kuala-Lumpur,505000,4,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,520000,4,2,0,Built-up,Partly
Jalan-Klang-Lama,Kuala-Lumpur,510300,3,2,0,Built-up,Partly
Jalan-Klang-Lama,Kuala-Lumpur,510300,3,2,0,Built-up,Partly
Jalan-Klang-Lama,Kuala-Lumpur,510300,3,2,0,Built-up,Partly
Jalan-Klang-Lama,Kuala-Lumpur,510300,3,2,0,Built-up,Partly
Jalan-Klang-Lama,Kuala-Lumpur,510300,3,2,0,Built-up,Partly
Jalan-Klang-Lama,Kuala-Lumpur,450000,3,2,0,Built-up,Partly
Jalan-Kuching,Kuala-Lumpur,500000,4,3,0,Built-up,Partly
Setapak,Kuala-Lumpur,600000,4,2,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,780000,3,2,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,830000,3,2,0,Built-up,Fully
Jalan-Klang-Lama,Kuala-Lumpur,610000,4,2,0,Built-up,Unfurnished
Desa-ParkCity,Kuala-Lumpur,1620000,2,2,0,Built-up,Partly
Bukit-Bintang,Kuala-Lumpur,678000,2,2,0,Built-up,Fully
Desa-ParkCity,Kuala-Lumpur,1320000,3,3,0,Built-up,Partly
KLCC,Kuala-Lumpur,1549000,3,2,0,Built-up,Partly
City-Centre,Kuala-Lumpur,1030000,2,2,0,Built-up,Fully
City-Centre,Kuala-Lumpur,938000,2,2,0,Built-up,Fully
KLCC,Kuala-Lumpur,2380000,1,2,0,Built-up,Fully
KLCC,Kuala-Lumpur,2400000,1,2,0,Built-up,Fully
KLCC,Kuala-Lumpur,1500000,3,3,0,Built-up,Partly
KLCC,Kuala-Lumpur,2160000,1,2,0,Built-up,Fully
KLCC,Kuala-Lumpur,1090000,2,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,950000,2,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,1213000,2,2,0,Built-up,Unfurnished
KLCC,Kuala-Lumpur,2158400,1,2,0,Built-up,Partly
Seputeh,Kuala-Lumpur,730000,3,2,0,Built-up,Fully
Jalan-Klang-Lama,Kuala-Lumpur,547000,3,2,0,Built-up,Partly
Dutamas,Kuala-Lumpur,750000,4,3,0,Built-up,Fully
Mid-Valley-City,Kuala-Lumpur,1380000,3,2,0,Built-up,Fully
Dutamas,Kuala-Lumpur,750000,3,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,1600000,2,2,0,Built-up,Fully
Desa-ParkCity,Kuala-Lumpur,1300000,4,3,0,Built-up,Partly
Bandar-Menjalara,Kuala-Lumpur,750000,4,2,0,Built-up,Unfurnished
Bandar-Menjalara,Kuala-Lumpur,815000,3,2,0,Built-up,Unfurnished
Jalan-Ipoh,Kuala-Lumpur,770000,3,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,2200,3,2,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,915000,3,3,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,935000,4,3,0,Built-up,Unfurnished
Setapak,Kuala-Lumpur,690000,3,2,0,Built-up,Partly
Cheras,Kuala-Lumpur,530000,4,2,0,Built-up,Unfurnished
Mid-Valley-City,Kuala-Lumpur,1350000,3,2,0,Built-up,Fully
Mid-Valley-City,Kuala-Lumpur,1400000,3,2,0,Built-up,Fully
Desa-ParkCity,Kuala-Lumpur,1400000,4,2,0,Built-up,Partly
Mid-Valley-City,Kuala-Lumpur,1460000,3,2,0,Built-up,Fully
Mid-Valley-City,Kuala-Lumpur,1260000,3,2,0,Built-up,Fully
Mid-Valley-City,Kuala-Lumpur,1450000,3,2,0,Built-up,Fully
Bukit-Bintang,Kuala-Lumpur,1080000,2,2,0,Built-up,Partly
Jalan-Ipoh,Kuala-Lumpur,665000,3,2,0,Built-up,Partly
Mid-Valley-City,Kuala-Lumpur,1500000,3,2,0,Built-up,Fully
KLCC,Kuala-Lumpur,1500000,2,2,0,Built-up,Fully
Taman-Melawati,Kuala-Lumpur,550000,2,2,0,Built-up,Partly
Taman-Melawati,Kuala-Lumpur,550000,2,2,0,Built-up,Partly
Cheras,Kuala-Lumpur,525000,3,3,0,Built-up,Partly
Desa-ParkCity,Kuala-Lumpur,1430000,3,2,0,Built-up,Partly
Desa-ParkCity,Kuala-Lumpur,1400000,3,3,0,Built-up,Partly
Desa-ParkCity,Kuala-Lumpur,1700000,3,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,1199000,3,3,0,Built-up,Fully
KLCC,Kuala-Lumpur,1220000,3,3,0,Built-up,Fully
Setapak,Kuala-Lumpur,590000,3,2,0,Built-up,Partly
Desa-ParkCity,Kuala-Lumpur,1120000,2,3,0,Built-up,Partly
Setapak,Kuala-Lumpur,520000,4,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,1199000,3,3,0,Built-up,Fully
Jalan-Klang-Lama,Kuala-Lumpur,385000,3,2,0,Built-up,Partly
Jalan-Klang-Lama,Kuala-Lumpur,430000,3,2,0,Built-up,Partly
Sri-Petaling,Kuala-Lumpur,528000,3,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,1550000,3,3,0,Built-up,Partly
KLCC,Kuala-Lumpur,1500000,3,3,0,Built-up,Unfurnished
KLCC,Kuala-Lumpur,1450000,3,3,0,Built-up,Partly
KLCC,Kuala-Lumpur,1500000,1,2,0,Built-up,Fully
Cheras,Kuala-Lumpur,706000,3,2,0,Built-up,Partly
Desa-ParkCity,Kuala-Lumpur,1048000,3,2,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,1200000,3,2,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,1050000,3,2,0,Built-up,Partly
Pantai,Kuala-Lumpur,950000,4,3,0,Built-up,Unfurnished
Jalan-Klang-Lama,Kuala-Lumpur,738000,3,2,0,Built-up,Unfurnished
Jalan-Klang-Lama,Kuala-Lumpur,768000,3,2,0,Built-up,Partly
Jalan-Klang-Lama,Kuala-Lumpur,778000,3,2,0,Built-up,Partly
Jalan-Klang-Lama,Kuala-Lumpur,700000,3,2,0,Built-up,Partly
Jalan-Klang-Lama,Kuala-Lumpur,1050000,3,2,0,Built-up,Fully
Cheras,Kuala-Lumpur,645000,4,2,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,780000,3,2,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,780000,3,2,0,Built-up,Fully
Kepong,Kuala-Lumpur,1350000,6,3,0,Built-up,Unfurnished
Mont-Kiara,Kuala-Lumpur,950000,3,2,0,Built-up,Fully
KLCC,Kuala-Lumpur,1500000,2,2,0,Built-up,Fully
Desa-ParkCity,Kuala-Lumpur,1200000,2,2,0,Built-up,Partly
Jalan-Klang-Lama,Kuala-Lumpur,800000,3,2,0,Built-up,Partly
Mont-Kiara,Kuala-Lumpur,950000,3,3,0,Built-up,Fully
Segambut,Kuala-Lumpur,550000,3,2,0,Built-up,Partly
Cheras,Kuala-Lumpur,630000,3,2,0,Built-up,Partly
Taman-Tun-Dr-Ismail,Kuala-Lumpur,900000,3,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,430000,3,2,0,Built-up,Partly
Bukit-Bintang,Kuala-Lumpur,1480000,3,3,0,Built-up,Fully
Kepong,Kuala-Lumpur,458000,3,2,0,Built-up,Partly
Kepong,Kuala-Lumpur,680000,4,3,0,Built-up,Unfurnished
Jalan-Ipoh,Kuala-Lumpur,550000,3,2,0,Built-up,Partly
Taman-Tun-Dr-Ismail,Kuala-Lumpur,900000,3,2,0,Built-up,Partly
City-Centre,Kuala-Lumpur,1260000,2,2,0,Built-up,Fully
Cheras,Kuala-Lumpur,1380000,3,2,0,Built-up,Fully
Mont-Kiara,Kuala-Lumpur,860000,3,3,0,Built-up,Fully
Setapak,Kuala-Lumpur,610000,4,2,0,Built-up,Partly
Setapak,Kuala-Lumpur,610000,4,3,0,Built-up,Partly
Setapak,Kuala-Lumpur,598888,4,3,0,Built-up,Partly
Desa-Pandan,Kuala-Lumpur,1080000,2,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,1100000,3,2,0,Built-up,Fully
Desa-Pandan,Kuala-Lumpur,1130000,2,2,0,Built-up,Partly
KLCC,Kuala-Lumpur,1295000,3,2,0,Built-up,Partly
